"id";"timestamp";"raw_value";"category";"current_diff";"max_diff"
1069;"2026-03-13 17:15:00";1.14;0;0;0
1070;"2026-03-13 17:15:09";1.06;0;0;0
1071;"2026-03-13 17:15:19";1.09;0;0;0
1072;"2026-03-13 17:15:40";2.7;1;0;0
1073;"2026-03-13 17:16:11";5.48;1;0;0
1074;"2026-03-13 17:16:33";2.83;1;0;0
1075;"2026-03-13 17:16:43";1.19;0;0;0
1076;"2026-03-13 17:16:56";1.46;0;0;0
1077;"2026-03-13 17:17:40";15.71;2;0;0
1078;"2026-03-13 17:17:58";2.24;1;0;0
1079;"2026-03-13 17:18:28";5.03;1;0;0
1080;"2026-03-13 17:18:57";4.83;1;0;0
1081;"2026-03-13 17:19:24";4.24;1;0;0
1082;"2026-03-13 17:19:44";2.56;1;0;0
1083;"2026-03-13 17:19:55";1.14;0;0;0
1084;"2026-03-13 17:20:07";1.42;0;0;0
1085;"2026-03-13 17:20:29";2.83;1;0;0
1086;"2026-03-13 17:20:41";1.32;0;0;0
1087;"2026-03-13 17:20:50";1.02;0;0;0
1088;"2026-03-13 17:21:49";48.68;2;0;0
1089;"2026-03-13 17:22:17";4.48;1;0;0
1090;"2026-03-13 17:22:49";6.57;1;0;0
1091;"2026-03-13 17:23:00";1.15;0;0;0
1092;"2026-03-13 17:23:15";1.78;0;0;0
1093;"2026-03-13 17:23:26";1.15;0;0;0
1094;"2026-03-13 17:23:44";2.09;1;0;0
1095;"2026-03-13 17:24:05";2.69;1;0;0
1096;"2026-03-13 17:24:35";5.32;1;0;0
1097;"2026-03-13 17:24:52";1.98;0;0;0
1098;"2026-03-13 17:25:04";1.32;0;0;0
1099;"2026-03-13 17:25:24";2.44;1;0;0
1100;"2026-03-13 17:26:06";14.05;2;0;0
1101;"2026-03-13 17:26:29";3.12;1;0;0
1102;"2026-03-13 17:26:40";1.2;0;0;0
1103;"2026-03-13 17:26:53";1.56;0;0;0
1104;"2026-03-13 17:27:23";5.21;1;0;0
1105;"2026-03-13 17:27:36";1.46;0;0;0
1106;"2026-03-13 17:27:46";1.07;0;0;0
1107;"2026-03-13 17:27:56";1.09;0;0;0
1108;"2026-03-13 17:28:06";1.11;0;0;0
1109;"2026-03-13 17:28:23";2.02;1;0;0
1110;"2026-03-13 17:28:34";1.19;0;0;0
1111;"2026-03-13 17:28:51";1.88;0;0;0
1112;"2026-03-13 17:29:00";1.02;0;0;0
1113;"2026-03-13 17:29:54";35.82;2;0;0
1114;"2026-03-13 17:30:18";3.33;1;0;0
1115;"2026-03-13 17:30:42";3.27;1;0;0
1116;"2026-03-13 17:30:51";1.0;0;0;0
1117;"2026-03-13 17:31:00";1.05;0;0;0
1118;"2026-03-13 17:31:22";2.78;1;0;0
1119;"2026-03-13 17:31:32";1.16;0;0;0
1120;"2026-03-13 17:31:50";2.12;1;0;0
1121;"2026-03-13 17:32:19";4.77;1;0;0
1122;"2026-03-13 17:32:47";4.55;1;0;0
1123;"2026-03-13 17:33:17";5.28;1;0;0
1124;"2026-03-13 17:33:32";1.61;0;0;0
1125;"2026-03-13 17:33:54";2.99;1;0;0
1126;"2026-03-13 17:34:23";4.68;1;0;0
1127;"2026-03-13 17:34:46";3.1;1;0;0
1128;"2026-03-13 17:35:05";2.35;1;0;0
1129;"2026-03-13 17:35:20";1.64;0;0;0
1130;"2026-03-13 17:35:45";3.83;1;0;0
1131;"2026-03-13 17:35:57";1.32;0;0;0
1132;"2026-03-13 17:36:28";5.53;1;0;0
1133;"2026-03-13 17:36:43";1.73;0;0;0
1134;"2026-03-13 17:37:09";3.75;1;0;0
1135;"2026-03-13 17:37:30";2.86;1;0;0
1136;"2026-03-13 17:37:56";3.84;1;0;0
1137;"2026-03-13 17:38:29";6.48;1;0;0
1138;"2026-03-13 17:38:49";2.46;1;0;0
1139;"2026-03-13 17:39:47";46.42;2;0;0
1140;"2026-03-13 17:39:57";1.13;0;0;0
1141;"2026-03-13 17:40:07";1.14;0;0;0
1142;"2026-03-13 17:40:19";1.38;0;0;0
1143;"2026-03-13 17:41:00";12.86;2;0;0
1144;"2026-03-13 17:41:28";4.41;1;0;0
1145;"2026-03-13 17:41:45";2.01;1;0;0
1146;"2026-03-13 17:42:09";3.31;1;0;0
1147;"2026-03-13 17:42:49";11.83;2;0;0
1148;"2026-03-13 17:42:58";1.01;0;0;0
1149;"2026-03-13 17:43:16";2.09;1;0;0
1150;"2026-03-13 17:43:27";1.21;0;0;0
1151;"2026-03-13 17:44:07";11.91;2;0;0
1152;"2026-03-13 17:44:21";1.58;0;0;0
1153;"2026-03-13 17:45:12";27.95;2;0;0
1154;"2026-03-13 17:45:37";3.46;1;0;0
1155;"2026-03-13 17:45:59";2.86;1;0;0
1156;"2026-03-13 17:46:12";1.51;0;0;0
1157;"2026-03-13 17:46:22";1.11;0;0;0
1158;"2026-03-13 17:46:35";1.47;0;0;0
1159;"2026-03-13 17:47:06";5.85;1;0;0
1160;"2026-03-13 17:47:16";1.0;0;0;0
1161;"2026-03-13 17:47:25";1.02;0;0;0
1162;"2026-03-13 17:47:35";1.15;0;0;0
1163;"2026-03-13 17:47:51";1.81;0;0;0
1164;"2026-03-13 17:48:05";1.58;0;0;0
1165;"2026-03-13 17:48:18";1.42;0;0;0
1166;"2026-03-13 17:48:37";2.36;1;0;0
1167;"2026-03-13 17:48:55";2.08;1;0;0
1168;"2026-03-13 17:49:27";6.28;1;0;0
1169;"2026-03-13 17:49:39";1.32;0;0;0
1170;"2026-03-13 17:49:50";1.19;0;0;0
1171;"2026-03-13 17:50:01";1.25;0;0;0
1172;"2026-03-13 17:50:19";2.21;1;0;0
1173;"2026-03-13 17:50:29";1.07;0;0;0
1174;"2026-03-13 17:50:43";1.58;0;0;0
1175;"2026-03-13 17:51:12";4.92;1;0;0
1176;"2026-03-13 17:51:30";2.14;1;0;0
1177;"2026-03-13 17:52:12";13.51;2;0;0
1178;"2026-03-13 17:52:37";3.69;1;0;0
1179;"2026-03-13 17:52:47";1.1;0;0;0
1180;"2026-03-13 17:53:08";2.62;1;0;0
1181;"2026-03-13 17:53:48";12.56;2;0;0
1182;"2026-03-13 17:53:57";1.0;0;0;0
1183;"2026-03-13 17:54:09";1.28;0;0;0
1184;"2026-03-13 17:54:20";1.22;0;0;0
1185;"2026-03-13 17:54:34";1.6;0;0;0
1186;"2026-03-13 17:54:51";2.03;1;0;0
1187;"2026-03-13 17:55:04";1.43;0;0;0
1188;"2026-03-13 17:55:35";5.7;1;0;0
1189;"2026-03-13 17:55:44";1.02;0;0;0
1190;"2026-03-13 17:55:55";1.15;0;0;0
1191;"2026-03-13 17:56:17";2.89;1;0;0
1192;"2026-03-13 17:56:40";3.08;1;0;0
1193;"2026-03-13 17:56:51";1.27;0;0;0
1194;"2026-03-13 17:57:06";1.64;0;0;0
1195;"2026-03-13 17:57:17";1.28;0;0;0
1196;"2026-03-13 17:57:38";2.64;1;0;0
1197;"2026-03-13 17:57:55";2.03;1;0;0
1198;"2026-03-13 17:58:07";1.25;0;0;0
1199;"2026-03-13 17:58:27";2.57;1;0;0
1200;"2026-03-13 17:58:37";1.12;0;0;0
1201;"2026-03-13 17:58:51";1.56;0;0;0
1202;"2026-03-13 17:59:12";2.68;1;0;0
1203;"2026-03-13 17:59:38";4.03;1;0;0
1204;"2026-03-13 17:59:49";1.13;0;0;0
1205;"2026-03-13 18:00:22";6.83;1;0;0
1206;"2026-03-13 18:00:54";6.17;1;0;0
1207;"2026-03-13 18:01:05";1.27;0;0;0
1208;"2026-03-13 18:02:03";45.9;2;0;0
1209;"2026-03-13 18:02:40";9.27;1;0;0
1210;"2026-03-13 18:03:03";3.0;1;0;0
1211;"2026-03-13 18:03:13";1.1;0;0;0
1212;"2026-03-13 18:04:25";144.32;2;0;0
1213;"2026-03-13 18:04:41";1.9;0;0;0
1214;"2026-03-13 18:05:21";11.24;2;0;0
1215;"2026-03-13 18:05:44";3.05;1;0;0
1216;"2026-03-13 18:06:22";9.77;1;0;0
1217;"2026-03-13 18:06:34";1.35;0;0;0
1218;"2026-03-13 18:06:46";1.3;0;0;0
1219;"2026-03-13 18:07:26";12.1;2;0;0
1220;"2026-03-13 18:07:44";2.13;1;0;0
1221;"2026-03-13 18:07:55";1.23;0;0;0
1222;"2026-03-13 18:08:08";1.52;0;0;0
1223;"2026-03-13 18:08:18";1.0;0;0;0
1224;"2026-03-13 18:08:29";1.28;0;0;0
1225;"2026-03-13 18:08:38";1.0;0;0;0
1226;"2026-03-13 18:08:58";2.53;1;0;0
1227;"2026-03-13 18:09:26";4.38;1;0;0
1228;"2026-03-13 18:09:39";1.49;0;0;0
1229;"2026-03-13 18:11:09";565.18;2;0;0
1230;"2026-03-13 18:11:30";2.81;1;0;0
1231;"2026-03-13 18:11:46";1.76;0;0;0
1232;"2026-03-13 18:12:13";4.18;1;0;0
1233;"2026-03-13 18:12:50";9.27;1;0;0
1234;"2026-03-13 18:13:00";1.12;0;0;0
1235;"2026-03-13 18:13:13";1.48;0;0;0
1236;"2026-03-13 18:13:23";1.04;0;0;0
1237;"2026-03-13 18:13:35";1.4;0;0;0
1238;"2026-03-13 18:13:57";2.91;1;0;0
1239;"2026-03-13 18:14:07";1.04;0;0;0
1240;"2026-03-13 18:14:19";1.41;0;0;0
1241;"2026-03-13 18:14:41";2.78;1;0;0
1242;"2026-03-13 18:15:02";2.78;1;0;0
1243;"2026-03-13 18:15:14";1.27;0;0;0
1244;"2026-03-13 18:15:39";3.79;1;0;0
1245;"2026-03-13 18:16:04";3.4;1;0;0
1246;"2026-03-13 18:16:43";11.59;2;0;0
1247;"2026-03-13 18:17:22";10.09;2;0;0
1248;"2026-03-13 18:17:38";1.89;0;0;0
1249;"2026-03-13 18:17:48";1.11;0;0;0
1250;"2026-03-13 18:18:04";1.79;0;0;0
1251;"2026-03-13 18:18:22";2.17;1;0;0
1252;"2026-03-13 18:18:54";6.07;1;0;0
1253;"2026-03-13 18:19:17";3.05;1;0;0
1254;"2026-03-13 18:19:36";2.36;1;0;0
1255;"2026-03-13 18:20:14";9.59;1;0;0
1256;"2026-03-13 18:20:32";1.97;0;0;0
1257;"2026-03-13 18:21:34";67.25;2;0;0
1258;"2026-03-13 18:21:43";1.01;0;0;0
1259;"2026-03-13 18:22:13";5.05;1;0;0
1260;"2026-03-13 18:22:28";1.67;0;0;0
1261;"2026-03-13 18:22:48";2.55;1;0;0
1262;"2026-03-13 18:23:16";4.42;1;0;0
1263;"2026-03-13 18:23:34";2.16;1;0;0
1264;"2026-03-13 18:23:58";3.31;1;0;0
1265;"2026-03-13 18:24:18";2.47;1;0;0
1266;"2026-03-13 18:24:48";5.42;1;0;0
1267;"2026-03-13 18:24:58";1.04;0;0;0
1268;"2026-03-13 18:25:27";4.84;1;0;0
1269;"2026-03-13 18:25:52";3.74;1;0;0
1270;"2026-03-13 18:26:03";1.26;0;0;0
1271;"2026-03-13 18:26:15";1.36;0;0;0
1272;"2026-03-13 18:26:25";1.01;0;0;0
1273;"2026-03-13 18:26:50";3.79;1;0;0
1274;"2026-03-13 18:27:05";1.75;0;0;0
1275;"2026-03-13 18:27:31";3.88;1;0;0
1276;"2026-03-13 18:27:41";1.01;0;0;0
1277;"2026-03-13 18:27:53";1.37;0;0;0
1278;"2026-03-13 18:28:05";1.34;0;0;0
1279;"2026-03-13 18:28:29";3.52;1;0;0
1280;"2026-03-13 18:28:48";2.3;1;0;0
1281;"2026-03-13 18:29:12";3.33;1;0;0
1282;"2026-03-13 18:29:25";1.42;0;0;0
1283;"2026-03-13 18:30:01";8.42;1;0;0
1284;"2026-03-13 18:30:17";1.8;0;0;0
1285;"2026-03-13 18:30:29";1.37;0;0;0
1286;"2026-03-13 18:31:29";56.38;2;0;0
1287;"2026-03-13 18:31:44";1.62;0;0;0
1288;"2026-03-13 18:31:53";1.02;0;0;0
1289;"2026-03-13 18:32:11";2.06;1;0;0
1290;"2026-03-13 18:32:29";2.2;1;0;0
1291;"2026-03-13 18:32:40";1.24;0;0;0
1292;"2026-03-13 18:32:51";1.13;0;0;0
1293;"2026-03-13 18:33:00";1.03;0;0;0
1294;"2026-03-13 18:33:52";30.77;2;0;0
1295;"2026-03-13 18:34:22";5.22;1;0;0
1296;"2026-03-13 18:35:09";19.3;2;0;0
1297;"2026-03-13 18:35:25";1.82;0;0;0
1298;"2026-03-13 18:35:35";1.16;0;0;0
1299;"2026-03-13 18:35:53";2.11;1;0;0
1300;"2026-03-13 18:36:03";1.15;0;0;0
1301;"2026-03-13 18:36:13";1.09;0;0;0
1302;"2026-03-13 18:36:43";5.02;1;0;0
1303;"2026-03-13 18:36:53";1.09;0;0;0
1304;"2026-03-13 18:37:09";1.86;0;0;0
1305;"2026-03-13 18:37:38";4.87;1;0;0
1306;"2026-03-13 18:37:48";1.05;0;0;0
1307;"2026-03-13 18:38:14";3.9;1;0;0
1308;"2026-03-13 18:38:24";1.1;0;0;0
1309;"2026-03-13 18:38:43";2.28;1;0;0
1310;"2026-03-13 18:39:17";7.29;1;0;0
1311;"2026-03-13 18:39:38";2.73;1;0;0
1312;"2026-03-13 18:39:49";1.2;0;0;0
1313;"2026-03-13 18:40:22";6.71;1;0;0
1314;"2026-03-13 18:40:54";6.29;1;0;0
1315;"2026-03-13 18:41:15";2.57;1;0;0
1316;"2026-03-13 18:41:37";2.98;1;0;0
1317;"2026-03-13 18:41:47";1.1;0;0;0
1318;"2026-03-13 18:42:07";2.39;1;0;0
1319;"2026-03-13 18:42:17";1.18;0;0;0
1320;"2026-03-13 18:42:39";2.75;1;0;0
1321;"2026-03-13 18:42:50";1.23;0;0;0
1322;"2026-03-13 18:43:08";2.13;1;0;0
1323;"2026-03-13 18:43:27";2.36;1;0;0
1324;"2026-03-13 18:43:36";1.01;0;0;0
1325;"2026-03-13 18:43:50";1.5;0;0;0
1326;"2026-03-13 18:43:59";1.02;0;0;0
1327;"2026-03-13 18:44:13";1.59;0;0;0
1328;"2026-03-13 18:44:58";18.3;2;0;0
1329;"2026-03-13 18:45:07";1.0;0;0;0
1330;"2026-03-13 18:45:25";1.98;0;0;0
1331;"2026-03-13 18:45:46";2.77;1;0;0
1332;"2026-03-13 18:46:09";3.03;1;0;0
1333;"2026-03-13 18:46:19";1.05;0;0;0
1334;"2026-03-13 18:46:29";1.13;0;0;0
1335;"2026-03-13 18:46:48";2.34;1;0;0
1336;"2026-03-13 18:47:12";3.43;1;0;0
1337;"2026-03-13 18:47:32";2.49;1;0;0
1338;"2026-03-13 18:47:57";3.52;1;0;0
1339;"2026-03-13 18:48:06";1.0;0;0;0
1340;"2026-03-13 18:48:27";2.74;1;0;0
1341;"2026-03-13 18:48:37";1.08;0;0;0
1342;"2026-03-13 18:48:52";1.74;0;0;0
1343;"2026-03-13 18:49:19";4.24;1;0;0
1344;"2026-03-13 18:49:49";4.87;1;0;0
1345;"2026-03-13 18:50:13";3.52;1;0;0
1346;"2026-03-13 18:50:26";1.38;0;0;0
1347;"2026-03-13 18:50:36";1.16;0;0;0
1348;"2026-03-13 18:50:58";2.77;1;0;0
1349;"2026-03-13 18:51:30";6.58;1;0;0
1350;"2026-03-13 18:51:54";3.16;1;0;0
1351;"2026-03-13 18:52:32";9.55;1;0;0
1352;"2026-03-13 18:52:50";2.11;1;0;0
1353;"2026-03-13 18:53:00";1.1;0;0;0
1354;"2026-03-13 18:54:06";92.89;2;0;0
1355;"2026-03-13 18:54:16";1.01;0;0;0
1356;"2026-03-13 18:54:32";1.82;0;0;0
1357;"2026-03-13 18:54:45";1.52;0;0;0
1358;"2026-03-13 18:54:58";1.45;0;0;0
1359;"2026-03-13 18:55:14";1.89;0;0;0
1360;"2026-03-13 18:55:33";2.18;1;0;0
1361;"2026-03-13 18:55:46";1.5;0;0;0
1362;"2026-03-13 18:56:20";7.47;1;0;0
1363;"2026-03-13 18:56:48";4.31;1;0;0
1364;"2026-03-13 18:57:01";1.51;0;0;0
1365;"2026-03-13 18:57:19";2.17;1;0;0
1366;"2026-03-13 18:57:49";4.99;1;0;0
1367;"2026-03-13 18:58:18";4.83;1;0;0
1368;"2026-03-13 18:59:11";33.8;2;0;0
1369;"2026-03-13 18:59:28";1.91;0;0;0
1370;"2026-03-13 18:59:41";1.49;0;0;0
1371;"2026-03-13 18:59:50";1.0;0;0;0
1372;"2026-03-13 19:00:01";1.15;0;0;0
1373;"2026-03-13 19:00:15";1.6;0;0;0
1374;"2026-03-13 19:00:37";2.9;1;0;0
1375;"2026-03-13 19:00:51";1.57;0;0;0
1376;"2026-03-13 19:01:04";1.45;0;0;0
1377;"2026-03-13 19:01:49";18.69;2;0;0
1378;"2026-03-13 19:02:05";1.71;0;0;0
1379;"2026-03-13 19:02:19";1.63;0;0;0
1380;"2026-03-13 19:02:36";2.0;1;0;0
1381;"2026-03-13 19:02:45";1.0;0;0;0
1382;"2026-03-13 19:02:59";1.58;0;0;0
1383;"2026-03-13 19:03:13";1.55;0;0;0
1384;"2026-03-13 19:03:25";1.37;0;0;0
1385;"2026-03-13 19:03:36";1.18;0;0;0
1386;"2026-03-13 19:03:47";1.29;0;0;0
1387;"2026-03-13 19:03:57";1.08;0;0;0
1388;"2026-03-13 19:04:07";1.1;0;0;0
1389;"2026-03-13 19:04:48";12.52;2;0;0
1390;"2026-03-13 19:05:03";1.71;0;0;0
1391;"2026-03-13 19:05:26";3.18;1;0;0
1392;"2026-03-13 19:05:39";1.42;0;0;0
1393;"2026-03-13 19:06:47";105.65;2;0;0
1394;"2026-03-13 19:06:58";1.3;0;0;0
1395;"2026-03-13 19:07:07";1.0;0;0;0
1396;"2026-03-13 19:07:23";1.79;0;0;0
1397;"2026-03-13 19:07:54";5.75;1;0;0
1398;"2026-03-13 19:08:31";8.99;1;0;0
1399;"2026-03-13 19:08:49";2.03;1;0;0
1400;"2026-03-13 19:09:07";2.07;1;0;0
1401;"2026-03-13 19:10:29";55.64;2;0;0
